                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     500                                     1611                  2.0500000000000000E+001                  2.0000000000000000E-002                  7.7512539452545838E+006                  5.6105462910657457E+002                  3.6295797933467525E+003                  1.0791640310063152E+005                  8.3077648385498514E+002                 -3.7998380826635683E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7980028548837355E-001                  1.9024763629421762E-001                  2.2580365095975352E-006                  5.6109721073011572E-003                  2.0261625462687706E-002                  1.5618590985463038E+001                 -2.2570038903904901E-005                  6.3258471733132229E+000                  1.6038433792805418E-004                  8.5612072844949569E+000                  4.1878085350657285E-001                  9.1657191557637130E-002                  8.4410915851785812E-002                  7.2846720665021597E-002                  5.4528057520584827E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0640451004589476E+007                  6.4075640417531076E+001                  1.4472860970819031E+006                  1.0742837963751696E+005                  6.6540277380768734E+004                  3.9072260889491808E+004                  4.5343305290664002E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4461097150276606E+014                               "r22.11.1"                               "gfortran"                                 "12.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20240613"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logdq                                    log_g                                   radius                    pressure_scale_height                                       dq                                    logxq                                    logxm                                     logE                                     logS                          pgas_div_ptotal                                      eta                                       mu                                   gamma1                                   gamma3                                   csound              log_thermal_time_to_surface                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                              log_opacity                                     logL                           log_L_div_Ledd                        mlt_mixing_length                          mlt_mixing_type                                 conv_vel                             conv_L_div_L                      conv_vel_div_csound                       conv_vel_div_L_vel                            log_mlt_D_mix                          log_Lconv_div_L                              mixing_type                                log_D_mix                                      tau                                   logtau                                    omega                                    i_rot                                    j_rot                                    v_rot                       w_div_w_crit_roche                                   fp_rot                                   ft_rot                        ft_rot_div_fp_rot                              r_e_div_r_p                                  brunt_N                                 lamb_Sl2 
                                       1                  1.5618590985463038E+001                  2.9194841948002797E+000                  3.5598563484912433E+000                 -8.9211880031685418E+000                  2.4258728595990369E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -1.2096910013008669E+001                 -2.0725891040273109E-001                  8.3077648385498514E+002                  5.1510737727530787E+000                  7.9999999999886851E-013                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2242488598291963E+001                  9.2459454337277212E+000                  9.9835834344663132E-001                 -2.4312277539221341E+001                  1.3593751894051445E+000                  1.6362031546779849E+000                  1.6317389069401853E+000                  6.0318293230544904E+005                 -4.4551709708000518E+000                  1.5621107483094475E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088664011814508E+000                  5.0330874616862680E+000                 -3.0853910628214090E+000                  7.1672040474086365E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        4                  1.0658340248515536E+001                  6.6666666666666663E-001                 -1.7609125905568127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635346886643770E-007                  4.0685401195204281E-003 
                                       2                  1.5618590985450544E+001                  2.9194841947965706E+000                  3.5598563486667625E+000                 -8.9211880019404042E+000                  2.4258728610020319E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -1.1529825315416625E+001                 -2.0725891039566025E-001                  8.3077648384788984E+002                  5.1510737747431543E+000                  2.9523965188599722E-012                 -1.2096910013008669E+001                 -1.0903268161113974E+001                  1.2242488598326071E+001                  9.2459454336943363E+000                  9.9835834344928076E-001                 -2.4312277534665210E+001                  1.3593751894036024E+000                  1.6362031547655052E+000                  1.6317389070381791E+000                  6.0318293244300876E+005                 -3.7839522333069935E+000                  1.5621107527270750E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088663991562264E+000                  5.0330874616711228E+000                 -3.0853910628365546E+000                  7.1672040479071631E+011                                        4                  1.9203983257770144E-001                  0.0000000000000000E+000                  3.1837743120466388E-007                  9.5202775008411328E-008                  1.0658534435076643E+001                 -9.8999999999999986E+001                                        4                  1.0658340248515536E+001                  6.6666666758573767E-001                 -1.7609125845696003E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635346864588102E-007                  4.0685401197529929E-003 
                                       3                  1.5618590985404431E+001                  2.9194841947828816E+000                  3.5598563492364192E+000                 -8.9211879979544033E+000                  2.4258728655555473E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -1.1034975293736530E+001                 -2.0725891036956470E-001                  8.3077648382170401E+002                  5.1510737811648131E+000                  9.2262391214374361E-012                 -1.1425691275609211E+001                 -1.0232049423714516E+001                  1.2242488598436774E+001                  9.2459454335859821E+000                  9.9835834345787999E-001                 -2.4312277519878045E+001                  1.3593751893985975E+000                  1.6362031550495568E+000                  1.6317389073562205E+000                  6.0318293288947130E+005                 -3.2450319171007296E+000                  1.5621107670647658E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088663925832478E+000                  5.0330874616151062E+000                 -3.0853910597043850E+000                  7.1672040520174548E+011                                        4                  1.0173109963905376E+000                  0.0000000000000000E+000                  1.6865712554518714E-006                  5.0432677819355362E-007                  1.1382306984227240E+001                 -9.8999999999999986E+001                                        4                  1.1382402991294956E+001                  6.6666667097756538E-001                 -1.7609125624738198E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635346695697504E-007                  4.0685401213413188E-003 
                                       4                  1.5618590985260330E+001                  2.9194841947401025E+000                  3.5598563514459975E+000                 -8.9211879824935618E+000                  2.4258728832176586E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -1.0420078077703399E+001                 -2.0725891028801346E-001                  8.3077648373987040E+002                  5.1510738063063402E+000                  3.8012105180321780E-011                 -1.0886770959695447E+001                 -9.6931291078007522E+000                  1.2242488598866155E+001                  9.2459454331657067E+000                  9.9835834349123442E-001                 -2.4312277462521728E+001                  1.3593751893791859E+000                  1.6362031561513319E+000                  1.6317389085898382E+000                  6.0318293462120462E+005                 -2.6507696345255227E+000                  1.5621108226775987E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088663670880534E+000                  5.0330874616160335E+000                 -3.0853910497403936E+000                  7.1672040648621411E+011                                        4                  2.4143233409909528E+000                  0.0000000000000000E+000                  4.0026386729709684E-006                  1.1968885836905998E-006                  1.1757653459436449E+001                 -9.8999999999999986E+001                                        4                  1.1757744680866717E+001                  6.6666668157702724E-001                 -1.7609124934245038E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635346161346250E-007                  4.0685401263048718E-003 
                                       5                  1.5618590984666634E+001                  2.9194841945638603E+000                  3.5598563598441202E+000                 -8.9211879237302814E+000                  2.4258729503474887E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -9.8491499341235436E+000                 -2.0725890995203775E-001                  8.3077648340273106E+002                  5.1510739015552627E+000                  1.4153050812285771E-010                 -1.0292508678325341E+001                 -9.0988668264306458E+000                  1.2242488600498149E+001                  9.2459454315683232E+000                  9.9835834361800735E-001                 -2.4312277244522964E+001                  1.3593751893054045E+000                  1.6362031603389369E+000                  1.6317389132785460E+000                  6.0318294120314787E+005                 -2.0737822812993247E+000                  1.5621110340498402E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088662701864133E+000                  5.0330874616212808E+000                 -3.0853910086873109E+000                  7.1672041177825256E+011                                        4                  3.0405321597242994E+000                  0.0000000000000000E+000                  5.0408125827621325E-006                  1.5073284663378097E-006                  1.1857834714918187E+001                 -9.8999999999999986E+001                                        4                  1.1857898822236002E+001                  6.6666672524681259E-001                 -1.7609122089413173E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635343959763413E-007                  4.0685401467546413E-003 
                                       6                  1.5618590982456128E+001                  2.9194841939076519E+000                  3.5598563763469122E+000                 -8.9211878082571499E+000                  2.4258730822613646E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -9.6751398113966047E+000                 -2.0725890870108646E-001                  8.3077648214744761E+002                  5.1510740817181464E+000                  2.1128087588093504E-010                 -9.7155213295860960E+000                 -8.5218794776913995E+000                  1.2242488603705107E+001                  9.2459454284293745E+000                  9.9835834386712297E-001                 -2.4312276816143058E+001                  1.3593751891604196E+000                  1.6362031685678216E+000                  1.6317389224921270E+000                  6.0318295413703937E+005                 -1.7520923451248145E+000                  1.5621114494081989E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088660797691940E+000                  5.0330874616208918E+000                 -3.0853908558542700E+000                  7.1672043148209131E+011                                        4                  2.0574534353463987E+000                  0.0000000000000000E+000                  3.4109939964897585E-006                  1.0199722238562998E-006                  1.1688212840828099E+001                 -9.8999999999999986E+001                                        4                  1.1688279250394494E+001                  6.6666688784260342E-001                 -1.7609111497247187E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635335763351192E-007                  4.0685402228953695E-003 
                                       7                  1.5618590979156217E+001                  2.9194841929280462E+000                  3.5598564102587789E+000                 -8.9211875709696589E+000                  2.4258733533332171E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -9.2892760671339474E+000                 -2.0725890683363357E-001                  8.3077648027352734E+002                  5.1510744602777976E+000                  5.1371699428172559E-010                 -9.3938314001098409E+000                 -8.2001895482151461E+000                  1.2242488610295146E+001                  9.2459454219791155E+000                  9.9835834437903437E-001                 -2.4312275935858352E+001                  1.3593751888624883E+000                  1.6362031854774968E+000                  1.6317389414252710E+000                  6.0318298071511206E+005                 -1.3956458059561625E+000                  1.5621123029347424E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088656884777965E+000                  5.0330874616209567E+000                 -3.0853906276999905E+000                  7.1672046089657153E+011                                        4                  6.4461572201332495E-001                  0.0000000000000000E+000                  1.0686901696879638E-006                  3.1956504532423550E-007                  1.1184183646925801E+001                 -9.8999999999999986E+001                                        4                  1.1184250146998291E+001                  6.6666713057045590E-001                 -1.7609095684950271E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635323527477672E-007                  4.0685403365604746E-003 
                                       8                  1.5618590971132683E+001                  2.9194841905461915E+000                  3.5598564914751543E+000                 -8.9211870026851585E+000                  2.4258740025287353E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -8.9127166722205580E+000                 -2.0725890229302824E-001                  8.3077647571719729E+002                  5.1510753660910922E+000                  1.2225970056109698E-009                 -9.0373848772276091E+000                 -7.8437430253329135E+000                  1.2242488626077792E+001                  9.2459454065312663E+000                  9.9835834560501813E-001                 -2.4312273827645072E+001                  1.3593751881489651E+000                  1.6362032259749055E+000                  1.6317389867687335E+000                  6.0318304436761187E+005                 -1.0278235507521249E+000                  1.5621143470642194E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597895E-003                 -2.8088647513652560E+000                  5.0330874616209860E+000                 -3.0853900729565344E+000                  7.1672053241621265E+011                                        4                  1.8253347357497059E-002                  0.0000000000000000E+000                  3.0261705013001822E-008                  9.0490086738761059E-009                  9.6362244237584385E+000                 -9.8999999999999986E+001                                        4                  9.6362918161211635E+000                  6.6666772074945624E-001                 -1.7609057238271564E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635293776649796E-007                  4.0685406129306644E-003 
                                       9                  1.5618590952037438E+001                  2.9194841848776156E+000                  3.5598566320971670E+000                 -8.9211860187340672E+000                  2.4258751265731351E+000                  6.5981139896923968E-001                  3.2013543619067913E-001                  2.0053164840081239E-002                 -8.7486694245673799E+000                 -2.0725889148684321E-001                  8.3077646487358811E+002                  5.1510768995386478E+000                  1.7837359915453653E-009                 -8.6695626607837166E+000                 -7.4759208088890228E+000                  1.2242488653404655E+001                  9.2459453797842581E+000                  9.9835834772772725E-001                 -2.4312270177390403E+001                  1.3593751869135327E+000                  1.6362032960941462E+000                  1.6317390652786636E+000                  6.0318315457869717E+005                 -7.6454820226935793E-001                  1.5621178863601614E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5981139896923968E-001                  1.7432120671040168E-005                  3.2011800407000812E-001                  1.9477314795196445E-003                  4.1362099478709884E-003                  7.8069771595597887E-003                 -2.8088631288062178E+000                  5.0330874616215633E+000                 -3.0853887527202080E+000                  7.1672070262644019E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666912532173428E-001                 -1.7608965738814156E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.7635222972368465E-007                  4.0685412706660462E-003 
