                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     279                                     1464                  2.0000000000000000E+001                  2.0000000000000000E-002                  7.5853339017202184E+006                  1.1238508121545318E+002                  4.8896157061227259E+003                  9.3042383262590563E+004                  4.2505401109653877E+002                 -3.7222006304728339E+000                  1.3237259381942374E-027                  0.0000000000000000E+000                  9.7682852630804440E-001                  2.2409289023778570E-003                  8.3904934258593449E-003                  1.8451635963167922E-004                  8.2783131734469485E-003                  1.9961174356932684E+001                 -2.1742941367417321E-007                  9.3501735630652281E+000                  2.5399483613619908E-004                  1.0206710745914613E+001                  3.4707343892903253E-002                  1.2204570354783464E-001                  1.1131813799007964E-001                  5.4578731857252628E-002                  5.0690112726559375E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9630447073884964E+007                  2.3726197403737271E+002                  2.1453851091278363E+006                  1.0949959293317812E+005                  7.6917962995915819E+004                  7.6094079266810277E+003                  5.2361175731561198E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3937493313692597E+014                               "r22.11.1"                               "gfortran"                                 "12.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20240216"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logdq                                    log_g                                   radius                    pressure_scale_height                                       dq                                    logxq                                    logxm                                     logE                                     logS                          pgas_div_ptotal                                      eta                                       mu                                   gamma1                                   gamma3                                   csound              log_thermal_time_to_surface                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                              log_opacity                                     logL                           log_L_div_Ledd                        mlt_mixing_length                          mlt_mixing_type                                 conv_vel                             conv_L_div_L                      conv_vel_div_csound                       conv_vel_div_L_vel                            log_mlt_D_mix                          log_Lconv_div_L                              mixing_type                                log_D_mix                                      tau                                   logtau                                    omega                                    i_rot                                    j_rot                                    v_rot                       w_div_w_crit_roche                                   fp_rot                                   ft_rot                        ft_rot_div_fp_rot                              r_e_div_r_p                                  brunt_N                                 lamb_Sl2 
                                       1                  1.9961174356932684E+001                  2.6284441188287033E+000                  3.6892747281049361E+000                 -8.8414335100161310E+000                  2.6531983908154095E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -1.2096910013008678E+001                  4.8136547778609046E-001                  4.2505401109653877E+002                  1.4819870875687573E+000                  7.9999999999885488E-013                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2294878572802119E+001                  9.2658535550764185E+000                  9.9679645896081515E-001                 -2.3267435115774653E+001                  1.3057830087121867E+000                  1.6407915223664054E+000                  1.6368317476144443E+000                  7.1588399356207519E+005                 -4.1378917000343147E+000                  2.1126412344088903E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451395E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472279700349006E+000                  4.9686808262317390E+000                 -2.7947034986965140E+000                  4.6395828756971301E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666666666666663E-001                 -1.7609125905568127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997828556751145E-006                  9.4378329661825907E-003 
                                       2                  1.9961174356916711E+001                  2.6284441187992473E+000                  3.6892747305857045E+000                 -8.8414334926540104E+000                  2.6531984106297681E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -1.1529825315416632E+001                  4.8136547784465500E-001                  4.2505401106770955E+002                  1.4819870957369317E+000                  2.9523965188599149E-012                 -1.2096910013008678E+001                 -1.0796723924868312E+001                  1.2294878573394985E+001                  9.2658535546047300E+000                  9.9679645903377756E-001                 -2.3267435047010512E+001                  1.3057830087023889E+000                  1.6407915208916672E+000                  1.6368317461409578E+000                  7.1588399526147277E+005                 -3.4666729602736419E+000                  2.1126413188706544E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451392E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472279460649905E+000                  4.9686808262317772E+000                 -2.7947034986964754E+000                  4.6395828806566809E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666667965674908E-001                 -1.7609125059339967E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997828426173660E-006                  9.4378329715991693E-003 
                                       3                  1.9961174356857779E+001                  2.6284441186905361E+000                  3.6892747377070014E+000                 -8.8414334428142940E+000                  2.6531984675088776E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -1.1106835586861418E+001                  4.8136547806079533E-001                  4.2505401096131129E+002                  1.4819871190206118E+000                  7.8192376554180536E-012                 -1.1425691275609219E+001                 -1.0125505187468855E+001                  1.2294878575096877E+001                  9.2658535532507003E+000                  9.9679645924322313E-001                 -2.3267434849616077E+001                  1.3057830086742648E+000                  1.6407915166582825E+000                  1.6368317419111669E+000                  7.1588400013976276E+005                 -2.9775869830066921E+000                  2.1126415613266765E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451392E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472278772569442E+000                  4.9686808262317719E+000                 -2.7947034609760100E+000                  4.6395829195719275E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666672759659440E-001                 -1.7609121936338598E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997827448473603E-006                  9.4378330092165976E-003 
                                       4                  1.9961174356701697E+001                  2.6284441184026206E+000                  3.6892747747926489E+000                 -8.8414331832636623E+000                  2.6531987637186365E+000                  6.9999987511571093E-001                  2.8000011889249010E-001                  2.0000005991798964E-002                 -1.0316266056725816E+001                  4.8136547863323120E-001                  4.2505401067952147E+002                  1.4819872421628983E+000                  4.8276296202920188E-011                 -1.0936605304595799E+001                 -9.6364192164554350E+000                  1.2294878583959845E+001                  9.2658535461992937E+000                  9.9679646033395408E-001                 -2.3267433821643198E+001                  1.3057830085278004E+000                  1.6407914946120252E+000                  1.6368317198836229E+000                  7.1588402554448450E+005                 -2.2639325032928794E+000                  2.1126428239670134E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451388E-005                  2.7997020624597363E-001                  3.4468474089431587E-003                  1.0103846859734146E-003                  9.3805276437516991E-003                 -2.3472275189246070E+000                  4.9686808262318536E+000                 -2.7947033610756238E+000                  4.6395830226365326E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666685456229879E-001                 -1.7609113665264420E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997824859094006E-006                  9.4378331088440116E-003 
                                       5                  1.9961174355738049E+001                  2.6284441166250145E+000                  3.6892748452432413E+000                 -8.8414326902034670E+000                  2.6531993264191827E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -1.0234430043144565E+001                  4.8136548216747649E-001                  4.2505400893973780E+002                  1.4819874677434985E+000                  5.8286765649682685E-011                 -1.0222950863491556E+001                 -8.9227647753511921E+000                  1.2294878600796576E+001                  9.2658535328039715E+000                  9.9679646240597719E-001                 -2.3267431868831938E+001                  1.3057830082495645E+000                  1.6407914527312624E+000                  1.6368316780383969E+000                  7.1588407380512671E+005                 -1.9686041250384592E+000                  2.1126452225673590E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451395E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472268382107480E+000                  4.9686808262323128E+000                 -2.7947027442863543E+000                  4.6395836589621436E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666763845445187E-001                 -1.7609062599303360E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997808872140855E-006                  9.4378337239480730E-003 
                                       6                  1.9961174354574574E+001                  2.6284441144788122E+000                  3.6892749464055128E+000                 -8.8414319822045400E+000                  2.6532001344169336E+000                  6.9999987511571093E-001                  2.8000011889249021E-001                  2.0000005991798853E-002                 -1.0023510582210827E+001                  4.8136548643456806E-001                  4.2505400683919987E+002                  1.4819877944187128E+000                  9.4730410179361549E-011                 -9.9276225318527764E+000                 -8.6274364437124120E+000                  1.2294878624972998E+001                  9.2658535135692635E+000                  9.9679646538124400E-001                 -2.3267429064728596E+001                  1.3057830078500352E+000                  1.6407913925931346E+000                  1.6368316179512750E+000                  7.1588414310410363E+005                 -1.7128770416315222E+000                  2.1126486667894437E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451395E-005                  2.7997020624597374E-001                  3.4468474089431600E-003                  1.0103846859734150E-003                  9.3805276437517026E-003                 -2.3472258607522716E+000                  4.9686808262328679E+000                 -2.7947019996006119E+000                  4.6395844272358533E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666858489429592E-001                 -1.7609000944396741E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997789570129948E-006                  9.4378344665991126E-003 
                                       7                  1.9961174352683646E+001                  2.6284441109907069E+000                  3.6892751099519638E+000                 -8.8414308376061435E+000                  2.6532014406808879E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -9.8163085222406288E+000                  4.8136549336963752E-001                  4.2505400342531112E+002                  1.4819883224215940E+000                  1.5264812626419242E-010                 -9.6718955242079172E+000                 -8.3717094360675528E+000                  1.2294878664058421E+001                  9.2658534824731955E+000                  9.9679647019123696E-001                 -2.3267424531409755E+001                  1.3057830072041239E+000                  1.6407912953688748E+000                  1.6368315208094142E+000                  7.1588425513790932E+005                 -1.4780782912427128E+000                  2.1126542349609920E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451395E-005                  2.7997020624597369E-001                  3.4468474089431600E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472242805214343E+000                  4.9686808262337685E+000                 -2.7947007893013138E+000                  4.6395856758732806E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6667012309660634E-001                 -1.7608900739884345E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997758199497085E-006                  9.4378356735915058E-003 
                                       8                  1.9961174349636607E+001                  2.6284441053700065E+000                  3.6892754045345866E+000                 -8.8414287759522523E+000                  2.6532037935295683E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -9.5332315641084708E+000                  4.8136550454474458E-001                  4.2505399792420206E+002                  1.4819892779622470E+000                  2.9293309210568203E-010                 -9.4370968959021084E+000                 -8.1369108077617440E+000                  1.2294878734459818E+001                  9.2658534264629875E+000                  9.9679647885494116E-001                 -2.3267416365928369E+001                  1.3057830060406850E+000                  1.6407911202453973E+000                  1.6368313458341708E+000                  7.1588445693485101E+005                 -1.2224607832674912E+000                  2.1126642644044716E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451399E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472214341864772E+000                  4.9686808262352198E+000                 -2.7946988390288503E+000                  4.6395876879288446E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6667260175746446E-001                 -1.7608739270711696E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997707648769498E-006                  9.4378376185351720E-003 
                                       9                  1.9961174343789320E+001                  2.6284440945838834E+000                  3.6892758485304524E+000                 -8.8414256686632502E+000                  2.6532073397084499E+000                  6.9999987511571093E-001                  2.8000011889249016E-001                  2.0000005991798853E-002                 -9.4217679416326963E+000                  4.8136552598977145E-001                  4.2505398736757547E+002                  1.4819907024544241E+000                  3.7864485354385603E-010                 -9.1814796222063961E+000                 -7.8812935340660308E+000                  1.2294878840569211E+001                  9.2658533420457161E+000                  9.9679649191254871E-001                 -2.3267404058916227E+001                  1.3057830042871168E+000                  1.6407908562949562E+000                  1.6368310821066758E+000                  7.1588476108325552E+005                 -1.0251639182204311E+000                  2.1126793806977711E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.9999987511571093E-001                  2.9912646516451392E-005                  2.7997020624597369E-001                  3.4468474089431596E-003                  1.0103846859734148E-003                  9.3805276437517009E-003                 -2.3472171441919971E+000                  4.9686808262380060E+000                 -2.7946950964314317E+000                  4.6395915491024603E+011                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6667735836072806E-001                 -1.7608429409593193E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.7997610640683175E-006                  9.4378413509063740E-003 
